Case,X,Y,Z,a,v,modeSelected,area_type,index,is_triggered,,,,,
50,-0.2026392,1.16407,0.4928079,3.750809,0.2368257,Tap,3,-1,-0.06424379,1.11522,-0.02494812,-0.05353292,-0.08415992,-0.007564153
50,-0.2032915,1.163534,0.4963675,-2.695706,0.1829116,Tap,3,-1,-0.06452023,1.116114,-0.02510881,-0.05458537,-0.08481425,-0.007149006
50,-0.2052812,1.166254,0.4971166,-0.5154915,0.1726018,Tap,3,-1,-0.06474123,1.116464,-0.02519178,-0.05452815,-0.08545394,-0.006944158
50,-0.206605,1.167938,0.4983034,-2.508716,0.1224275,Tap,3,-1,-0.06551412,1.116961,-0.02527094,-0.05424408,-0.08670013,-0.007317156
50,-0.2090784,1.171561,0.5017691,7.856508,0.2795576,Tap,3,-1,-0.06574173,1.117116,-0.02525043,-0.05433585,-0.08735052,-0.006656677
51,-0.209722,1.173979,0.5052958,-3.168742,0.2161828,Tap,1,7,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,-7.910849,0.05796579,Tap,1,7,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,-2.898289,0,Tap,4,-1,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,0,0,Tap,4,-1,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,0,0,Tap,4,-1,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,0,0,Tap,4,-1,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,0,0,Tap,4,-1,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,0,0,Tap,4,-1,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,0,0,Tap,4,-1,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,0,0,Tap,4,-1,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,0,0,Tap,4,-1,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,0,0,Tap,4,-1,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,0,0,Tap,4,-1,-0.0693796,1.120104,-0.02083588,-0.05822987,-0.09268812,-0.005215286
51,-0.2092285,1.175011,0.5054827,0,0,Tap,4,-1,-0.07044596,1.120604,-0.01761723,-0.05585461,-0.0942433,-0.003824442
51,-0.2091842,1.186643,0.5147429,37.17101,0.7434201,Tap,4,-1,-0.07044596,1.120604,-0.01761723,-0.05585461,-0.0942433,-0.003824442
51,-0.2091842,1.186643,0.5147429,-37.17101,0,Tap,4,-1,-0.07037759,1.120736,-0.01711512,-0.05557274,-0.09426783,-0.004475915
51,-0.2116384,1.182472,0.5094662,17.89963,0.3579926,Tap,4,-1,-0.07052869,1.120594,-0.01688719,-0.05534494,-0.09385628,-0.004990392
51,-0.2138051,1.181295,0.5126944,-7.744103,0.2031105,Tap,4,-1,-0.07059619,1.120708,-0.01658106,-0.05585953,-0.09406656,-0.005130392
51,-0.2144206,1.181808,0.5133691,-7.537751,0.05235551,Tap,4,-1,-0.07068601,1.120697,-0.01619911,-0.05606908,-0.09405532,-0.005033166
51,-0.2151825,1.18239,0.5142012,0.5564822,0.06348515,Tap,4,-1,-0.07091701,1.120403,-0.01564598,-0.05548084,-0.09367895,-0.006470271
51,-0.2161355,1.182534,0.5164633,2.972972,0.1229446,Tap,4,-1,-0.07102333,1.120596,-0.01535559,-0.05553314,-0.0933537,-0.006394311
51,-0.217577,1.182639,0.5182686,-0.3658369,0.1156278,Tap,4,-1,-0.0711398,1.120479,-0.01516104,-0.05524519,-0.09314227,-0.006544714
51,-0.2192851,1.182351,0.5189147,-1.159698,0.09243389,Tap,4,-1,-0.07110524,1.120196,-0.01490736,-0.05445981,-0.09238175,-0.006702102
51,-0.2210088,1.181489,0.5210948,2.653206,0.145498,Tap,4,-1,-0.07111205,1.12046,-0.01442528,-0.05374533,-0.09055556,-0.005539394
51,-0.2216018,1.181132,0.5220461,-4.33429,0.05881221,Tap,4,-1,-0.071064,1.120461,-0.01420593,-0.05275803,-0.08949209,-0.005536141
51,-0.2226141,1.180694,0.5226164,0.1642713,0.06209764,Tap,4,-1,-0.07087626,1.120277,-0.01383114,-0.05031655,-0.08660802,-0.00597897
51,-0.2239466,1.179822,0.523138,1.084505,0.08378774,Tap,4,-1,-0.07070658,1.12015,-0.0136795,-0.04887532,-0.08485124,-0.006095609
51,-0.2242314,1.179486,0.5234079,-2.898119,0.02582536,Tap,4,-1,-0.0704127,1.119971,-0.0135107,-0.04723904,-0.0825149,-0.006095273
51,-0.2241098,1.179255,0.5229712,-0.01910124,0.02544333,Tap,4,-1,-0.06895737,1.118791,-0.01298237,-0.04276599,-0.07663234,-0.006330661
51,-0.223158,1.178262,0.5242953,3.500315,0.09544964,Tap,4,-1,-0.06839881,1.118145,-0.01282597,-0.03951326,-0.07264138,-0.006868929
51,-0.2225341,1.178704,0.5243235,-2.860653,0.03823657,Tap,4,-1,-0.06708156,1.117144,-0.01244068,-0.03340775,-0.06493728,-0.00821859
51,-0.2214326,1.179234,0.5239944,1.253642,0.06330942,Tap,4,-1,-0.06616462,1.116411,-0.01217985,-0.03006682,-0.06046277,-0.008555983
51,-0.2206693,1.178469,0.5236931,-0.360289,0.05610364,Tap,4,-1,-0.06434365,1.115298,-0.01187801,-0.02265153,-0.05001729,-0.009215526
51,-0.2185601,1.177318,0.520937,6.336041,0.1828244,Tap,4,-1,-0.06321941,1.114626,-0.01165676,-0.01911725,-0.04450455,-0.009514087
51,-0.2160558,1.17667,0.5180373,0.5733453,0.1942914,Tap,4,-1,-0.0621031,1.114071,-0.01139116,-0.01594489,-0.03893058,-0.009686707
51,-0.213495,1.176017,0.5152359,-0.08681566,0.192555,Tap,4,-1,-0.05942512,1.112836,-0.0108285,-0.01068139,-0.02722417,-0.01048611
51,-0.2067667,1.17518,0.5105276,11.00902,0.4127354,Tap,4,-1,-0.05824985,1.112481,-0.010777,-0.007982346,-0.0218892,-0.01072512
51,-0.2023106,1.172835,0.5065475,-4.591017,0.3209151,Tap,3,-1,-0.05542171,1.111419,-0.01052332,-0.002181801,-0.00922565,-0.01202567
51,-0.1933675,1.168165,0.4976368,17.60589,0.6730329,Tap,3,-1,-0.0537938,1.110657,-0.01033211,5.67E-05,-0.003101226,-0.01171673
51,-0.1887749,1.166306,0.4922905,-15.42851,0.3644627,Tap,3,-1,-0.05053809,1.110049,-0.01004219,0.004353604,0.008448709,-0.01098681
51,-0.165593,1.151186,0.4664664,76.41079,1.892678,Tap,3,-1,-0.04901052,1.109702,-0.009991169,0.006243081,0.01462612,-0.01174383
51,-0.155894,1.145036,0.4567795,-57.07384,0.7512018,Tap,3,-1,-0.04582695,1.108989,-0.009648323,0.00875639,0.02469655,-0.01133122
51,-0.1393285,1.131509,0.4532242,16.64204,1.084043,Tap,3,-1,-0.04407316,1.108837,-0.009458542,0.009216353,0.0294639,-0.01066198
51,-0.1309975,1.126736,0.4500408,-28.9145,0.5057526,Tap,3,-1,-0.04051188,1.108369,-0.009040833,0.009586235,0.03862409,-0.009679308
51,-0.1020942,1.106753,0.4283977,77.88567,2.063466,Tap,3,-1,-0.04051188,1.108369,-0.009040833,0.009586235,0.03862409,-0.009679308
51,-0.1020942,1.106753,0.4283977,-103.1733,0,Tap,3,-1,-0.03700152,1.108154,-0.008702755,0.009625902,0.04649832,-0.01075402
51,-0.0809349,1.087834,0.428472,70.95926,1.419185,Tap,2,11,-0.03337865,1.107398,-0.008245468,0.009876779,0.05371682,-0.01170854
51,-0.06038134,1.066347,0.4254842,3.752178,1.494229,Tap,5,11,-0.03151596,1.107243,-0.007958889,0.01001152,0.05630869,-0.01154325
51,-0.05017968,1.056423,0.4324236,-35.12657,0.7916973,Tap,3,-1,-0.02822531,1.107431,-0.007376194,0.009659789,0.06080564,-0.01331595
51,-0.03293182,1.035904,0.4498487,40.34347,1.598567,Tap,3,-1,-0.02650575,1.10741,-0.007204533,0.01046008,0.06345233,-0.01508675
51,-0.02099018,1.026631,0.4522624,-41.65223,0.765522,Tap,3,-1,-0.02287272,1.106958,-0.006360054,0.01158444,0.06677359,-0.0173039
51,0.000266794,1.012675,0.455543,25.82344,1.281991,Tap,3,-1,-0.02287272,1.106958,-0.006360054,0.01158444,0.06677359,-0.0173039
51,0.000266794,1.012675,0.455543,-64.09954,0,Tap,3,-1,-0.0193001,1.106778,-0.005637169,0.01250366,0.07097299,-0.01897058
51,0.01348743,1.002124,0.4627061,45.92181,0.9184362,Tap,3,-1,-0.0159465,1.106401,-0.004935741,0.01461299,0.07471612,-0.02274182
51,0.05349981,0.972819,0.4876952,92.91802,2.776797,Tap,3,-1,-0.01429009,1.106071,-0.004450321,0.01582089,0.0766964,-0.02440451
51,0.06382427,0.9647363,0.4919968,-104.341,0.6899775,Tap,3,-1,-0.01272418,1.105868,-0.003911018,0.01604428,0.07781203,-0.02474242
51,0.07738446,0.9533587,0.5000668,14.13587,0.9726948,Tap,3,-1,-0.009208407,1.10574,-0.002878666,0.01637962,0.08115254,-0.02570336
51,0.1042879,0.9361516,0.5143867,38.86304,1.749956,Tap,3,-1,-0.005870998,1.104992,-0.00214386,0.01812257,0.08489066,-0.02746896
51,0.1236821,0.9294987,0.5111556,-35.60624,1.037831,Tap,3,-1,-0.004311327,1.104435,-0.001750946,0.0191746,0.08663528,-0.02831476
51,0.1292393,0.9283352,0.5086074,-36.33326,0.3111657,Tap,3,-1,-0.002697468,1.10432,-0.001431942,0.02116088,0.08806433,-0.02924439
51,0.1367867,0.9251596,0.5076823,5.042695,0.4120196,Tap,3,-1,-0.001250599,1.103955,-0.001052856,0.02259894,0.08970283,-0.02999185
51,0.1413885,0.9246318,0.5011287,-0.537768,0.4012642,Tap,3,-1,0.002897751,1.102618,-0.000437737,0.02684044,0.09401587,-0.03016936
51,0.1454231,0.9174889,0.4929948,8.818009,0.5776244,Tap,3,-1,0.004256856,1.10212,-0.000286102,0.02847851,0.09542558,-0.03075782
51,0.1463036,0.9150928,0.4903302,-19.65618,0.1845008,Tap,3,-1,0.005600736,1.101858,-0.000165939,0.03026287,0.09683207,-0.03115764
51,0.1495142,0.911852,0.4875646,4.111927,0.2667394,Tap,3,-1,0.006930053,1.101719,4.20E-05,0.03146306,0.098368,-0.03137941
51,0.1529162,0.9097216,0.485342,-1.866338,0.2294126,Tap,3,-1,0.009439525,1.101166,0.000287056,0.03361088,0.1010373,-0.03164901
51,0.1619139,0.9066082,0.4825974,13.30137,0.4954399,Tap,3,-1,0.01158379,1.100817,0.000425816,0.03560977,0.1024376,-0.03230191
51,0.1652089,0.90194,0.4859071,-8.263764,0.3301646,Tap,3,-1,0.0124343,1.100745,0.000504971,0.03678547,0.10299,-0.0327616
51,0.1673978,0.8995456,0.4866438,-8.191369,0.1663373,Tap,3,-1,0.01330397,1.100476,0.000567913,0.03774275,0.1036287,-0.03316724
51,0.169185,0.8976238,0.4897408,1.831723,0.2029717,Tap,3,-1,0.01497672,1.100029,0.000665188,0.0399325,0.1040946,-0.0346344
51,0.1706865,0.8946933,0.4955425,6.528872,0.3335492,Tap,3,-1,0.01562167,1.099801,0.000679016,0.04124485,0.1044891,-0.03608465
51,0.1713592,0.8928539,0.5003605,-3.675363,0.2600419,Tap,3,-1,0.01686507,1.099307,0.000750065,0.04412758,0.1048268,-0.03884082
52,0.1746917,0.8927128,0.5069318,5.421247,0.3684669,Tap,1,14,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,-9.260762,0.1832516,Tap,1,14,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,-9.162581,0,Tap,4,-1,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,0,0,Tap,4,-1,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,0,0,Tap,4,-1,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,0,0,Tap,4,-1,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,0,0,Tap,4,-1,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,0,0,Tap,4,-1,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,0,0,Tap,4,-1,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,0,0,Tap,4,-1,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,0,0,Tap,4,-1,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,0,0,Tap,4,-1,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,0,0,Tap,4,-1,0.01915857,1.098042,0.000655651,0.04762536,0.1037328,-0.04493437
52,0.1766641,0.8951378,0.5088453,0,0,Tap,4,-1,0.01816067,1.098468,-0.00019598,0.04575837,0.1033648,-0.04417257
52,0.180609,0.9089389,0.5196018,44.84249,0.8968499,Tap,4,-1,0.01816067,1.098468,-0.00019598,0.04575837,0.1033648,-0.04417257
52,0.180609,0.9089389,0.5196018,-44.84249,0,Tap,4,-1,0.01750875,1.09883,-0.000442982,0.04405164,0.1030336,-0.04371658
52,0.1844412,0.9026983,0.526824,25.71383,0.5142765,Tap,4,-1,0.01724862,1.098965,-0.000589371,0.04320678,0.1026099,-0.04330384
52,0.1850156,0.9033056,0.5293617,-19.03419,0.1335927,Tap,4,-1,0.01690127,1.099077,-0.000673771,0.0425605,0.1024926,-0.04210806
52,0.1848045,0.9036584,0.530159,-4.436957,0.04485355,Tap,4,-1,0.01660441,1.099164,-0.000759125,0.04201699,0.1022044,-0.04164095
52,0.1850066,0.9040117,0.5311952,0.5404113,0.05566177,Tap,4,-1,0.01583798,1.099467,-0.001008034,0.0409038,0.1018766,-0.0408733
52,0.1859003,0.9047267,0.5307317,0.3040252,0.06174228,Tap,4,-1,0.01545748,1.099589,-0.001024723,0.04004475,0.1014234,-0.04025317
52,0.1864362,0.9050604,0.5308695,-1.471768,0.03230692,Tap,4,-1,0.01510894,1.099773,-0.000992775,0.03872049,0.1005462,-0.0389341
52,0.1865668,0.9054352,0.5307922,-0.6043527,0.02021986,Tap,4,-1,0.01470184,1.10082,-0.000831127,0.03622157,0.09941706,-0.03722567
52,0.186764,0.9059513,0.5320153,2.344155,0.06710295,Tap,4,-1,0.01403251,1.101339,-0.000828266,0.03352493,0.09804688,-0.03577124
52,0.1868033,0.9063852,0.5329599,-0.7545123,0.05201271,Tap,4,-1,0.01251333,1.102427,-0.000851154,0.02876307,0.09356789,-0.0335991
52,0.1858418,0.9076828,0.531672,2.563608,0.1032849,Tap,4,-1,0.01177553,1.103469,-0.000659943,0.02577931,0.09038427,-0.03190738
52,0.1849713,0.9083851,0.5306706,-1.411244,0.07506,Tap,4,-1,0.009440612,1.106091,7.44E-05,0.01532206,0.08185524,-0.02889403
52,0.1847674,0.9079182,0.5306058,-2.468992,0.02568015,Tap,4,-1,0.007881857,1.107427,0.000406742,0.007364363,0.0752084,-0.02809198
52,0.1847133,0.9076383,0.5307369,-0.4994013,0.01569212,Tap,4,-1,0.004950859,1.110193,0.000789642,-0.008192295,0.05975301,-0.02557706
52,0.1827192,0.9079835,0.5300913,4.526138,0.1062149,Tap,4,-1,0.003242522,1.111721,0.000722885,-0.01722388,0.05176667,-0.02350476
52,0.1823906,0.9073435,0.5303917,-3.361629,0.03898229,Tap,4,-1,-0.000457589,1.113584,0.000154972,-0.03252667,0.03499076,-0.02018778
52,0.1832679,0.906573,0.5304604,0.9749091,0.05848048,Tap,4,-1,-0.002267603,1.114677,-0.000267029,-0.03857153,0.02654298,-0.01895873
52,0.1837191,0.9063578,0.5302849,-1.599453,0.02649142,Tap,4,-1,-0.003909122,1.115278,-0.000748158,-0.04416481,0.01869351,-0.01743957
52,0.1835266,0.9061543,0.5302796,-0.6241976,0.01400747,Tap,4,-1,-0.005188186,1.115423,-0.001329422,-0.04463926,0.01337249,-0.01702281
52,0.1834425,0.906363,0.5296021,1.084565,0.03569877,Tap,4,-1,-0.008364819,1.116757,-0.002251625,-0.05323696,-0.000382858,-0.0145793
52,0.1831735,0.9063017,0.5282831,1.583783,0.06737444,Tap,4,-1,-0.009902027,1.117407,-0.002649784,-0.05671293,-0.006667034,-0.01365709
52,0.1832898,0.9059434,0.5278587,-1.95001,0.02837424,Tap,4,-1,-0.01282906,1.118704,-0.003713608,-0.06387138,-0.01818969,-0.01299339
52,0.1831402,0.9061472,0.5246248,6.69073,0.1621888,Tap,4,-1,-0.01427031,1.119379,-0.004146099,-0.06762217,-0.02330377,-0.01272411
52,0.1830098,0.9067413,0.52384,-5.627046,0.0496479,Tap,4,-1,-0.01703464,1.120095,-0.005058765,-0.07492319,-0.03330167,-0.0117933
52,0.1837091,0.9066308,0.5208788,5.129151,0.1522309,Tap,4,-1,-0.01811231,1.120398,-0.005569935,-0.07707039,-0.03672384,-0.01190912
52,0.1832382,0.9075913,0.5183496,-0.7463351,0.1373042,Tap,4,-1,-0.02062732,1.121489,-0.006659031,-0.08205213,-0.04369241,-0.01218885
52,0.1840558,0.9072002,0.5159245,-0.3926322,0.1294516,Tap,4,-1,-0.02183312,1.121822,-0.007183552,-0.08500454,-0.0464159,-0.01279941
52,0.1847843,0.9060233,0.5155683,-2.899424,0.07146312,Tap,4,-1,-0.02269974,1.122145,-0.007626057,-0.08769397,-0.04906315,-0.01282485
52,0.1849281,0.9052203,0.5150743,-1.188971,0.0476837,Tap,4,-1,-0.02402798,1.122188,-0.008628368,-0.0918446,-0.05177921,-0.01287561
52,0.1858864,0.9044265,0.5106068,9.20974,0.2318785,Tap,4,-1,-0.02460713,1.122363,-0.00895071,-0.09233448,-0.05103659,-0.01296466
52,0.1855985,0.90443,0.5073705,-3.471233,0.1624538,Tap,4,-1,-0.02521082,1.122234,-0.00962019,-0.09348086,-0.04935403,-0.0120404
52,0.182774,0.903551,0.493463,27.42367,0.7109272,Tap,3,-1,-0.02561071,1.122351,-0.01016951,-0.09423751,-0.04601725,-0.01110557
52,0.1712867,0.9113225,0.4687309,35.34233,1.417774,Tap,3,-1,-0.02577973,1.122419,-0.01036215,-0.09452022,-0.04427648,-0.01095083
52,0.1646006,0.9166476,0.4539976,-28.30562,0.8516614,Tap,3,-1,-0.02589294,1.122432,-0.01046515,-0.09467316,-0.04235254,-0.01076644
52,0.1596055,0.9204318,0.4424763,-9.794656,0.6557683,Tap,3,-1,-0.02585606,1.122356,-0.01066113,-0.09480703,-0.03891646,-0.009836012
52,0.1516115,0.9316717,0.4212651,30.46462,1.265061,Tap,3,-1,-0.02615825,1.122365,-0.01097059,-0.09417994,-0.03740567,-0.009835226
52,0.1483969,0.9372357,0.4144893,-39.90721,0.4669166,Tap,3,-1,-0.02606719,1.122276,-0.01094341,-0.09337001,-0.03611616,-0.009848143
52,0.143475,0.9469394,0.4029264,16.34718,0.7938601,Tap,3,-1,-0.02587672,1.122067,-0.01090813,-0.09155025,-0.03385301,-0.01040084
52,0.1373051,0.9608797,0.3867736,15.83367,1.110533,Tap,3,-1,-0.02576302,1.121951,-0.01079559,-0.0907619,-0.03267012,-0.01084898
52,0.1312978,0.9784687,0.3741798,0.6016612,1.122567,Tap,3,-1,-0.02575498,1.121974,-0.01069784,-0.0903696,-0.03217917,-0.01131811
52,0.1285935,0.9919505,0.366816,-17.13336,0.7798996,Tap,3,-1,-0.02588582,1.122136,-0.01040411,-0.09038161,-0.03148536,-0.01174211
52,0.1218433,1.021889,0.3482265,50.70741,1.794048,Tap,3,-1,-0.02593245,1.122139,-0.01022339,-0.09032173,-0.03136785,-0.01154222
52,0.1191047,1.032807,0.3371482,-50.21794,0.789689,Tap,3,-1,-0.025989,1.122191,-0.01001835,-0.09036188,-0.03129344,-0.01128732
52,0.1160488,1.044273,0.338572,-9.60773,0.5975344,Tap,3,-1,-0.02597519,1.122127,-0.009500504,-0.09030071,-0.03125915,-0.009956229
52,0.1173145,1.064336,0.3479376,25.56703,1.108875,Tap,3,-1,-0.02587361,1.122165,-0.009224892,-0.09034064,-0.03112406,-0.00937999
52,0.1183782,1.079153,0.3457098,-17.89003,0.7510743,Tap,3,-1,-0.02576987,1.122216,-0.00897646,-0.08968134,-0.03056201,-0.009523428
52,0.1186641,1.092447,0.3421226,-3.122914,0.688616,Tap,3,-1,-0.02485003,1.122401,-0.008087158,-0.08901963,-0.02923952,-0.008431941
52,0.116189,1.129114,0.3369341,58.35609,1.855738,Tap,3,-1,-0.02404668,1.122451,-0.007465839,-0.08839377,-0.02790084,-0.007968924
52,0.1167561,1.158859,0.3476925,-13.6972,1.581794,Tap,3,-1,-0.02361953,1.122477,-0.007194996,-0.0876689,-0.02732383,-0.008554429
52,0.1159394,1.173938,0.3493176,-41.11715,0.759451,Tap,3,-1,-0.02325992,1.122594,-0.006937981,-0.08735657,-0.02654287,-0.008908303
52,0.114797,1.187231,0.3493629,-4.619363,0.6670637,Tap,3,-1,-0.02224014,1.122704,-0.006378174,-0.08702186,-0.02531235,-0.007944124
52,0.09880105,1.214946,0.3422866,48.57908,1.638645,Tap,3,-1,-0.02176955,1.122814,-0.006188869,-0.08732144,-0.02507687,-0.007885285
52,0.09052224,1.226177,0.3426843,-47.03489,0.6979475,Tap,3,-1,-0.02085408,1.122952,-0.005849838,-0.08729248,-0.02491947,-0.00840654
52,0.07109595,1.242775,0.3438802,29.05009,1.278949,Tap,3,-1,-0.0203476,1.123103,-0.005701065,-0.08748262,-0.02485119,-0.008121912
52,0.05850891,1.249481,0.3472037,-27.33676,0.732214,Tap,3,-1,-0.01979621,1.12323,-0.005806923,-0.08773407,-0.02523012,-0.007946588
52,0.04018228,1.263923,0.3540025,24.14744,1.215163,Tap,3,-1,-0.01962123,1.123346,-0.00590992,-0.08774181,-0.02584106,-0.008053477
52,0.03149201,1.272282,0.3674121,-15.67332,0.9016965,Tap,3,-1,-0.01951948,1.123505,-0.006018639,-0.08785147,-0.02653649,-0.008598309
52,0.01915627,1.281673,0.3762789,-0.4349291,0.8929979,Tap,3,-1,-0.01957202,1.124168,-0.006268501,-0.08997861,-0.02820322,-0.009001958
52,-0.007205993,1.289462,0.3865104,28.6781,1.46656,Tap,3,-1,-0.01931054,1.12423,-0.006261349,-0.09146498,-0.02922656,-0.008803098
52,-0.01722474,1.29574,0.3921142,-40.61853,0.6541893,Tap,3,-1,-0.01966117,1.124753,-0.006869316,-0.09226551,-0.03075901,-0.009711298
52,-0.0456038,1.298556,0.4013729,42.24993,1.499188,Tap,3,-1,-0.02056211,1.124438,-0.007645607,-0.09192707,-0.03104286,-0.01015439
52,-0.05228505,1.296749,0.4129272,-41.28775,0.6734331,Tap,3,-1,-0.02105848,1.124573,-0.008058071,-0.09184663,-0.03153399,-0.01040511
52,-0.05948631,1.297863,0.4208899,-6.687418,0.5396847,Tap,3,-1,-0.02214414,1.125039,-0.008714199,-0.09330964,-0.03317152,-0.009781778
52,-0.07239289,1.299941,0.4330497,17.65045,0.8926936,Tap,3,-1,-0.02334596,1.125273,-0.00948143,-0.09550297,-0.03473069,-0.009966428
52,-0.08104101,1.303132,0.4446669,-7.559729,0.7414991,Tap,3,-1,-0.02394751,1.125144,-0.009860039,-0.09631347,-0.03526237,-0.01014363
52,-0.08445451,1.305964,0.4544249,-10.27791,0.5359409,Tap,3,-1,-0.02461039,1.125224,-0.01022291,-0.09661048,-0.03578773,-0.01009327
52,-0.08764842,1.306291,0.4548445,-18.70237,0.1618936,Tap,3,-1,-0.0261968,1.125778,-0.01100254,-0.09800076,-0.03689382,-0.0107477
52,-0.08992396,1.309501,0.4605665,9.265993,0.3472134,Tap,3,-1,-0.02702371,1.125986,-0.01130342,-0.0991659,-0.0378048,-0.01107602
52,-0.08926301,1.310854,0.4649296,-5.821481,0.2307838,Tap,3,-1,-0.02785905,1.126261,-0.01159048,-0.1002207,-0.03850032,-0.01117168
52,-0.09037524,1.309698,0.468926,-0.773333,0.2153172,Tap,3,-1,-0.02949725,1.126648,-0.01226425,-0.1013025,-0.04049223,-0.0102288
52,-0.09220125,1.306537,0.4697723,-1.398596,0.1873453,Tap,3,-1,-0.0304688,1.126445,-0.01256609,-0.1009951,-0.04105138,-0.01035929
52,-0.09388367,1.305594,0.4727569,-0.4834548,0.1776762,Tap,3,-1,-0.03222033,1.126874,-0.01296663,-0.1009495,-0.0427014,-0.01056275
52,-0.09553248,1.303693,0.4813099,13.40504,0.4457768,Tap,3,-1,-0.033159,1.127166,-0.01305008,-0.1015902,-0.04349124,-0.01068309
52,-0.09435271,1.302587,0.4853954,-11.30374,0.2197021,Tap,3,-1,-0.03487462,1.127522,-0.01314116,-0.1029536,-0.0447972,-0.009662953
52,-0.09195498,1.303518,0.4898305,1.832401,0.2563501,Tap,3,-1,-0.03544615,1.127515,-0.01310205,-0.1034925,-0.04516917,-0.009739282
52,-0.09148347,1.303318,0.4918718,-7.555885,0.1052324,Tap,3,-1,-0.03633638,1.127516,-0.01295757,-0.102488,-0.04393893,-0.01008028
52,-0.09195245,1.303342,0.4936852,-0.5785339,0.09366169,Tap,3,-1,-0.03671637,1.127442,-0.01292849,-0.1010099,-0.04240561,-0.01004946
52,-0.09227239,1.303514,0.4948545,-1.622212,0.06121744,Tap,3,-1,-0.03737073,1.127467,-0.01298475,-0.09763057,-0.03818217,-0.009305491
52,-0.09193615,1.30242,0.4954047,0.1156822,0.06353109,Tap,3,-1,-0.0379166,1.12762,-0.01299095,-0.09624043,-0.03605039,-0.009810771
52,-0.09188206,1.302147,0.4968991,0.6233212,0.07599751,Tap,3,-1,-0.03849509,1.12771,-0.01274252,-0.09536711,-0.0330427,-0.009182254
52,-0.09273426,1.301925,0.5025411,10.4758,0.2855136,Tap,3,-1,-0.03877964,1.127705,-0.01262999,-0.09570354,-0.03219227,-0.008971234
52,-0.09276004,1.301358,0.5028391,-12.67362,0.03204119,Tap,3,-1,-0.0391688,1.127662,-0.01253891,-0.09557606,-0.0314208,-0.009709721
52,-0.09265549,1.300713,0.5031199,0.177169,0.03558457,Tap,3,-1,-0.03947518,1.127682,-0.01253605,-0.09510714,-0.03080445,-0.01075764
52,-0.09300847,1.300217,0.5030251,-0.2400467,0.03078363,Tap,3,-1,-0.03991769,1.127129,-0.01260757,-0.09295177,-0.0297136,-0.009780996
52,-0.09397951,1.299596,0.5031285,1.354561,0.05787485,Tap,3,-1,-0.04050916,1.127066,-0.0126214,-0.0918405,-0.03016878,-0.007940279
